distance,hour,day,base_price,is_peak_hour,is_weekend,surge_level,cab_type,provider,trip_type,final_price
26.5,10,5,5.0,1,1,3,BlackSUV,cab1,long,80.92
19.29,21,4,5.0,0,0,1,Quickest,cab2,long,31.25
29.98,3,4,5.0,0,0,1,BlackSUV,cab2,long,67.55
12.78,14,2,5.0,0,0,1,BlackSUV,cab2,long,34.37
23.83,12,2,5.0,0,0,1,Quickest,cab1,long,36.35
8.72,14,0,5.0,0,0,1,WaitAndSave,cab2,medium,11.11
4.59,11,6,5.0,0,1,1,Minivan,cab2,medium,15.31
29.05,13,3,5.0,0,0,1,WaitAndSave,cab1,long,26.08
1.25,2,3,5.0,0,0,1,WaitAndSave,cab2,short,5.13
21.26,3,6,5.0,0,1,1,Quickest,cab2,long,32.75
13.96,5,5,5.0,0,1,1,Minivan,cab1,long,29.93
12.56,5,0,5.0,0,0,1,Minivan,cab1,long,27.32
5.12,12,1,5.0,0,0,1,Quickest,cab1,medium,12.96
8.8,6,1,5.0,0,0,1,Economy,cab1,medium,13.25
20.1,13,6,5.0,0,1,1,WaitAndSave,cab1,long,18.79
22.48,22,3,5.0,0,0,1,Quickest,cab2,long,33.2
24.21,21,1,5.0,0,0,1,Minivan,cab1,long,46.52
1.59,1,2,5.0,0,0,1,BlackSUV,cab2,short,12.53
8.81,9,5,5.0,1,1,2,Quickest,cab2,medium,21.31
8.81,4,6,5.0,0,1,1,Minivan,cab1,medium,20.71
8.71,14,5,5.0,0,1,1,Economy,cab1,medium,12.73
20.07,9,4,5.0,1,0,2,Quickest,cab2,long,45.01
5.6,3,6,5.0,0,1,1,Quickest,cab2,medium,13.84
14.94,13,5,5.0,0,1,1,Quickest,cab2,long,25.66
4.28,4,2,5.0,0,0,1,BlackSUV,cab1,medium,18.03
21.87,9,0,5.0,1,0,3,Economy,cab2,long,35.25
24.76,8,0,5.0,1,0,2,BlackSUV,cab2,long,89.98
9.58,12,1,5.0,0,0,1,WaitAndSave,cab2,medium,11.26
25.3,4,5,5.0,0,1,1,BlackSUV,cab1,long,56.58
28.05,15,2,5.0,0,0,1,Quickest,cab2,long,42.2
18.13,10,3,5.0,1,0,2,Minivan,cab2,long,48.27
28.1,8,4,5.0,1,0,3,Minivan,cab2,long,64.71
27.33,6,1,5.0,0,0,1,BlackSUV,cab2,long,59.6
29.81,8,5,5.0,1,1,2,Economy,cab2,long,52.23
4.04,12,0,5.0,0,0,1,WaitAndSave,cab1,medium,7.13
9.8,19,0,5.0,1,0,3,BlackSUV,cab1,medium,38.14
12.96,2,6,5.0,0,1,1,BlackSUV,cab1,long,35.46
16.34,7,3,5.0,1,0,2,WaitAndSave,cab1,long,21.5
14.04,17,1,5.0,1,0,3,Economy,cab2,long,22.49
2.24,6,2,5.0,0,0,1,Economy,cab2,short,7.15
27.37,8,0,5.0,1,0,2,Economy,cab1,long,46.37
20.13,17,2,5.0,1,0,3,Quickest,cab1,long,37.37
11.12,18,2,5.0,1,0,3,Quickest,cab1,long,32.55
2.57,22,3,5.0,0,0,1,Quickest,cab2,short,9.43
11.68,1,0,5.0,0,0,1,WaitAndSave,cab1,long,12.37
6.54,17,0,5.0,1,0,3,Minivan,cab1,medium,22.68
26.35,8,6,5.0,1,1,3,Minivan,cab1,long,72.63
10.47,9,6,5.0,1,1,3,Economy,cab2,long,21.87
16.81,5,3,5.0,0,0,1,WaitAndSave,cab2,long,16.43
5.6,11,1,5.0,0,0,1,Minivan,cab1,medium,16.4
1.73,6,2,5.0,0,0,1,WaitAndSave,cab2,short,5.23
7.1,6,5,5.0,0,1,1,Minivan,cab2,medium,18.06
9.65,8,5,5.0,1,1,3,Economy,cab1,medium,20.1
27.7,12,1,5.0,0,0,1,Economy,cab1,long,31.51
0.93,12,0,5.0,0,0,1,WaitAndSave,cab2,short,4.72
21.02,0,2,5.0,0,0,1,Minivan,cab1,long,39.26
8.1,14,2,5.0,0,0,1,BlackSUV,cab2,medium,24.51
14.65,16,0,5.0,0,0,1,Economy,cab1,long,18.86
7.45,22,1,5.0,0,0,1,Quickest,cab2,medium,16.34
26.2,11,0,5.0,0,0,1,WaitAndSave,cab1,long,23.64
11.9,17,1,5.0,1,0,2,Minivan,cab2,long,35.15
3.1,6,5,5.0,0,1,1,Minivan,cab2,medium,12.47
27.71,0,3,5.0,0,0,1,BlackSUV,cab1,long,59.99
14.7,4,4,5.0,0,0,1,BlackSUV,cab1,long,39.04
11.9,7,3,5.0,1,0,2,BlackSUV,cab2,long,45.82
22.58,22,4,5.0,0,0,1,BlackSUV,cab2,long,51.08
10.35,15,0,5.0,0,0,1,BlackSUV,cab2,long,28.46
6.31,22,2,5.0,0,0,1,Economy,cab2,medium,11.38
17.32,5,3,5.0,0,0,1,Quickest,cab1,long,27.35
23.17,13,2,5.0,0,0,1,Quickest,cab1,long,34.86
9.17,5,4,5.0,0,0,1,Minivan,cab1,medium,21.26
27.47,12,2,5.0,0,0,1,Minivan,cab2,long,50.0
15.91,5,4,5.0,0,0,1,WaitAndSave,cab2,long,16.65
27.92,7,2,5.0,1,0,3,WaitAndSave,cab2,long,35.08
17.92,7,5,5.0,1,1,3,BlackSUV,cab1,long,71.16
6.29,22,1,5.0,0,0,1,Quickest,cab2,medium,13.71
14.37,22,5,5.0,0,1,1,Quickest,cab2,long,24.93
23.81,11,3,5.0,0,0,1,WaitAndSave,cab2,long,22.77
20.08,20,5,5.0,1,1,3,Economy,cab1,long,35.05
14.51,19,2,5.0,1,0,3,WaitAndSave,cab1,long,18.0
10.0,9,4,5.0,1,0,3,Minivan,cab2,medium,37.11
28.57,3,4,5.0,0,0,1,WaitAndSave,cab1,long,24.9
9.28,21,3,5.0,0,0,1,Quickest,cab2,medium,17.67
25.95,1,5,5.0,0,1,1,Economy,cab2,long,30.7
16.92,6,0,5.0,0,0,1,Minivan,cab1,long,33.52
19.65,11,4,5.0,0,0,1,Economy,cab2,long,23.7
20.78,23,1,5.0,0,0,1,BlackSUV,cab2,long,51.67
8.31,10,4,5.0,1,0,3,BlackSUV,cab1,medium,44.05
3.92,3,5,5.0,0,1,1,BlackSUV,cab2,medium,18.23
24.42,11,3,5.0,0,0,1,WaitAndSave,cab2,long,23.29
4.16,16,1,5.0,0,0,1,Minivan,cab2,medium,14.59
1.75,5,1,5.0,0,0,1,WaitAndSave,cab2,short,5.51
1.17,16,1,5.0,0,0,1,Quickest,cab2,short,7.96
29.36,11,4,5.0,0,0,1,Economy,cab1,long,33.11
29.6,19,5,5.0,1,1,2,BlackSUV,cab2,long,103.92
21.21,11,1,5.0,0,0,1,Minivan,cab1,long,40.77
5.63,11,4,5.0,0,0,1,BlackSUV,cab2,medium,20.71
23.38,11,1,5.0,0,0,1,BlackSUV,cab2,long,55.79
14.74,1,1,5.0,0,0,1,BlackSUV,cab2,long,37.4
10.98,10,2,5.0,1,0,3,BlackSUV,cab2,long,38.32
28.03,18,0,5.0,1,0,2,BlackSUV,cab2,long,93.75
7.53,20,2,5.0,1,0,3,Minivan,cab2,medium,29.95
4.81,1,0,5.0,0,0,1,Minivan,cab1,medium,14.96
29.01,11,6,5.0,0,1,1,BlackSUV,cab2,long,63.59
19.65,3,3,5.0,0,0,1,Quickest,cab2,long,30.8
19.24,15,2,5.0,0,0,1,WaitAndSave,cab2,long,19.22
8.84,15,0,5.0,0,0,1,Quickest,cab2,medium,16.66
7.68,16,3,5.0,0,0,1,Minivan,cab2,medium,19.62
24.92,21,3,5.0,0,0,1,Minivan,cab2,long,44.97
7.18,2,4,5.0,0,0,1,Economy,cab2,medium,12.0
5.88,16,4,5.0,0,0,1,BlackSUV,cab2,medium,21.48
5.13,8,3,5.0,1,0,2,Economy,cab2,medium,12.18
24.22,14,0,5.0,0,0,1,WaitAndSave,cab1,long,21.82
17.87,8,5,5.0,1,1,3,Minivan,cab1,long,51.63
1.97,8,5,5.0,1,1,3,Economy,cab2,short,8.25
20.58,7,6,5.0,1,1,2,Economy,cab1,long,35.42
5.88,8,5,5.0,1,1,2,WaitAndSave,cab2,medium,10.36
3.85,17,0,5.0,1,0,2,Quickest,cab1,medium,18.99
6.12,2,6,5.0,0,1,1,Quickest,cab2,medium,13.86
24.21,4,6,5.0,0,1,1,Economy,cab2,long,28.14
25.03,17,4,5.0,1,0,2,WaitAndSave,cab1,long,35.36
25.81,12,3,5.0,0,0,1,Quickest,cab2,long,38.19
11.83,0,3,5.0,0,0,1,BlackSUV,cab1,long,32.87
9.05,11,0,5.0,0,0,1,Economy,cab2,medium,13.15
1.15,22,5,5.0,0,1,1,BlackSUV,cab2,short,11.82
13.9,0,2,5.0,0,0,1,WaitAndSave,cab1,long,14.87
9.98,3,3,5.0,0,0,1,BlackSUV,cab1,medium,29.02
3.72,21,2,5.0,0,0,1,WaitAndSave,cab2,medium,6.62
7.82,8,0,5.0,1,0,2,Economy,cab1,medium,17.55
26.26,12,2,5.0,0,0,1,BlackSUV,cab1,long,57.87
7.58,6,6,5.0,0,1,1,Quickest,cab2,medium,16.3
23.74,17,2,5.0,1,0,2,BlackSUV,cab2,long,86.05
10.09,12,4,5.0,0,0,1,BlackSUV,cab2,long,29.42
26.41,19,2,5.0,1,0,2,Economy,cab1,long,47.2
18.03,8,6,5.0,1,1,2,Quickest,cab1,long,46.54
0.65,20,5,5.0,1,1,3,WaitAndSave,cab1,short,5.9
22.19,5,6,5.0,0,1,1,WaitAndSave,cab1,long,20.0
26.41,9,5,5.0,1,1,2,Minivan,cab1,long,63.69
0.89,2,0,5.0,0,0,1,Quickest,cab2,short,7.73
1.43,2,6,5.0,0,1,1,BlackSUV,cab1,short,12.49
21.0,7,3,5.0,1,0,3,BlackSUV,cab1,long,61.7
8.68,8,2,5.0,1,0,2,BlackSUV,cab2,medium,45.47
12.48,4,0,5.0,0,0,1,Quickest,cab2,long,22.81
2.74,2,0,5.0,0,0,1,Economy,cab2,short,7.7
10.93,16,5,5.0,0,1,1,Quickest,cab2,long,19.96
3.11,13,1,5.0,0,0,1,WaitAndSave,cab2,medium,6.61
16.23,16,4,5.0,0,0,1,Economy,cab1,long,20.16
9.3,3,2,5.0,0,0,1,Minivan,cab2,medium,22.12
5.77,11,2,5.0,0,0,1,Quickest,cab1,medium,13.31
2.81,8,4,5.0,1,0,2,BlackSUV,cab1,short,19.99
4.72,13,6,5.0,0,1,1,Minivan,cab1,medium,15.03
7.49,15,3,5.0,0,0,1,Economy,cab1,medium,12.11
20.87,6,6,5.0,0,1,1,Quickest,cab2,long,31.88
6.65,17,2,5.0,1,0,2,BlackSUV,cab1,medium,38.41
1.66,0,3,5.0,0,0,1,BlackSUV,cab2,short,13.1
7.21,14,6,5.0,0,1,1,Minivan,cab1,medium,18.89
3.57,16,1,5.0,0,0,1,BlackSUV,cab1,medium,17.49
11.64,21,0,5.0,0,0,1,Economy,cab2,long,16.11
26.81,17,5,5.0,1,1,3,BlackSUV,cab2,long,93.74
7.09,14,3,5.0,0,0,1,Quickest,cab2,medium,15.11
21.6,4,6,5.0,0,1,1,Minivan,cab2,long,39.56
1.39,15,6,5.0,0,1,1,Minivan,cab2,short,9.93
28.61,15,6,5.0,0,1,1,Minivan,cab1,long,52.65
3.94,4,0,5.0,0,0,1,WaitAndSave,cab2,medium,6.97
18.29,21,3,5.0,0,0,1,Minivan,cab1,long,35.56
7.25,5,4,5.0,0,0,1,Quickest,cab2,medium,15.42
12.21,10,5,5.0,1,1,3,WaitAndSave,cab1,long,17.25
28.15,19,4,5.0,1,0,3,Minivan,cab2,long,64.48
22.15,8,2,5.0,1,0,2,Quickest,cab1,long,48.5
12.78,11,5,5.0,0,1,1,BlackSUV,cab2,long,33.28
1.23,9,5,5.0,1,1,3,Quickest,cab2,short,13.57
3.21,23,5,5.0,0,1,1,Minivan,cab1,medium,12.78
14.86,1,0,5.0,0,0,1,WaitAndSave,cab1,long,15.55
29.31,14,2,5.0,0,0,1,Economy,cab2,long,32.86
24.21,21,3,5.0,0,0,1,Economy,cab2,long,27.95
20.96,17,6,5.0,1,1,2,BlackSUV,cab1,long,74.39
19.01,1,4,5.0,0,0,1,BlackSUV,cab1,long,45.2
8.63,1,3,5.0,0,0,1,Minivan,cab1,medium,21.02
26.2,4,1,5.0,0,0,1,BlackSUV,cab2,long,58.87
7.16,19,2,5.0,1,0,3,Minivan,cab2,medium,27.84
22.24,22,0,5.0,0,0,1,Economy,cab1,long,26.48
22.89,18,0,5.0,1,0,3,BlackSUV,cab2,long,80.82
28.79,4,3,5.0,0,0,1,Minivan,cab1,long,53.07
12.47,15,0,5.0,0,0,1,WaitAndSave,cab1,long,13.19
15.4,22,5,5.0,0,1,1,BlackSUV,cab2,long,39.99
23.27,8,4,5.0,1,0,3,Economy,cab1,long,36.03
20.14,17,0,5.0,1,0,3,Quickest,cab1,long,49.9
1.03,1,2,5.0,0,0,1,Economy,cab1,short,5.99
29.36,20,3,5.0,1,0,3,Minivan,cab1,long,83.38
0.73,17,6,5.0,1,1,3,BlackSUV,cab1,short,19.49
8.78,13,3,5.0,0,0,1,WaitAndSave,cab1,medium,11.07
29.08,22,0,5.0,0,0,1,Economy,cab2,long,33.68
3.2,19,1,5.0,1,0,3,Economy,cab2,medium,12.03
23.32,9,2,5.0,1,0,2,Minivan,cab2,long,50.79
28.84,14,2,5.0,0,0,1,WaitAndSave,cab1,long,25.02
10.51,9,1,5.0,1,0,3,Economy,cab1,long,22.88
4.35,2,2,5.0,0,0,1,BlackSUV,cab1,medium,17.6
23.93,20,4,5.0,1,0,2,Quickest,cab1,long,56.15
1.65,7,5,5.0,1,1,2,Economy,cab2,short,11.26
7.2,23,3,5.0,0,0,1,WaitAndSave,cab2,medium,9.49
1.14,18,6,5.0,1,1,2,WaitAndSave,cab1,short,6.24
22.46,6,3,5.0,0,0,1,WaitAndSave,cab2,long,20.74
29.41,0,4,5.0,0,0,1,Economy,cab1,long,32.9
11.15,22,1,5.0,0,0,1,WaitAndSave,cab2,long,12.61
24.37,5,4,5.0,0,0,1,BlackSUV,cab2,long,56.19
3.19,7,6,5.0,1,1,2,Economy,cab2,medium,9.88
7.44,23,1,5.0,0,0,1,Minivan,cab1,medium,18.65
3.44,20,1,5.0,1,0,2,WaitAndSave,cab2,medium,8.13
21.05,13,3,5.0,0,0,1,Quickest,cab1,long,32.04
22.4,3,1,5.0,0,0,1,BlackSUV,cab1,long,51.18
2.75,3,0,5.0,0,0,1,Quickest,cab1,short,10.14
20.05,1,4,5.0,0,0,1,BlackSUV,cab1,long,49.23
1.88,20,6,5.0,1,1,2,Quickest,cab1,short,12.25
24.75,0,1,5.0,0,0,1,BlackSUV,cab2,long,56.61
17.08,13,5,5.0,0,1,1,BlackSUV,cab1,long,42.09
8.35,6,6,5.0,0,1,1,Economy,cab1,medium,13.52
5.79,17,1,5.0,1,0,3,BlackSUV,cab2,medium,28.46
14.84,18,3,5.0,1,0,3,BlackSUV,cab2,long,55.24
8.87,8,2,5.0,1,0,2,Quickest,cab2,medium,21.72
15.67,0,5,5.0,0,1,1,Minivan,cab2,long,32.91
1.36,4,4,5.0,0,0,1,Quickest,cab2,short,8.01
29.52,4,5,5.0,0,1,1,WaitAndSave,cab2,long,26.01
9.38,12,4,5.0,0,0,1,Economy,cab1,medium,13.82
6.11,21,4,5.0,0,0,1,Quickest,cab2,medium,14.21
11.03,16,3,5.0,0,0,1,BlackSUV,cab2,long,30.38
2.09,7,6,5.0,1,1,2,Economy,cab2,short,11.95
12.93,18,6,5.0,1,1,3,WaitAndSave,cab1,long,17.4
8.19,21,3,5.0,0,0,1,Quickest,cab1,medium,17.09
11.1,18,3,5.0,1,0,2,Economy,cab2,long,18.84
11.51,21,2,5.0,0,0,1,Minivan,cab2,long,25.43
14.38,1,3,5.0,0,0,1,BlackSUV,cab2,long,35.87
28.2,5,5,5.0,0,1,1,WaitAndSave,cab1,long,26.12
0.84,11,4,5.0,0,0,1,BlackSUV,cab2,short,11.28
1.18,21,2,5.0,0,0,1,Quickest,cab2,short,7.77
16.25,22,5,5.0,0,1,1,WaitAndSave,cab2,long,16.86
15.12,10,3,5.0,1,0,3,Economy,cab1,long,26.14
18.15,21,0,5.0,0,0,1,Quickest,cab2,long,30.1
28.32,7,5,5.0,1,1,3,BlackSUV,cab2,long,80.31
14.32,13,3,5.0,0,0,1,Economy,cab2,long,18.74
28.03,18,5,5.0,1,1,3,Quickest,cab2,long,48.27
6.59,9,6,5.0,1,1,3,Economy,cab1,medium,14.91
21.14,19,3,5.0,1,0,3,Quickest,cab2,long,39.81
23.01,12,0,5.0,0,0,1,WaitAndSave,cab1,long,20.58
29.03,4,3,5.0,0,0,1,WaitAndSave,cab2,long,25.12
13.63,16,6,5.0,0,1,1,Economy,cab1,long,17.96
15.67,17,2,5.0,1,0,2,Minivan,cab2,long,52.63
3.16,13,3,5.0,0,0,1,Economy,cab1,medium,7.71
7.19,9,0,5.0,1,0,2,Quickest,cab2,medium,21.82
3.69,2,6,5.0,0,1,1,Minivan,cab2,medium,14.14
19.58,23,0,5.0,0,0,1,Minivan,cab1,long,37.47
16.01,23,4,5.0,0,0,1,BlackSUV,cab2,long,40.49
8.47,19,2,5.0,1,0,2,Minivan,cab1,medium,27.94
19.29,6,2,5.0,0,0,1,BlackSUV,cab2,long,47.52
8.92,14,0,5.0,0,0,1,Quickest,cab2,medium,17.33
13.72,21,5,5.0,0,1,1,Minivan,cab1,long,30.05
13.54,4,1,5.0,0,0,1,Economy,cab1,long,18.17
21.86,10,2,5.0,1,0,2,Economy,cab1,long,41.69
13.84,22,0,5.0,0,0,1,Quickest,cab2,long,22.66
2.97,12,2,5.0,0,0,1,WaitAndSave,cab2,short,6.05
12.26,4,4,5.0,0,0,1,BlackSUV,cab1,long,33.66
21.73,16,2,5.0,0,0,1,WaitAndSave,cab2,long,19.62
24.26,21,4,5.0,0,0,1,Quickest,cab1,long,35.89
14.04,22,0,5.0,0,0,1,BlackSUV,cab2,long,36.07
20.77,18,1,5.0,1,0,3,Minivan,cab2,long,58.43
19.33,1,6,5.0,0,1,1,Quickest,cab2,long,31.53
21.58,18,3,5.0,1,0,3,Minivan,cab1,long,67.93
19.94,23,4,5.0,0,0,1,Economy,cab2,long,24.1
26.45,3,6,5.0,0,1,1,Quickest,cab1,long,40.71
15.46,6,0,5.0,0,0,1,WaitAndSave,cab1,long,15.66
8.19,12,3,5.0,0,0,1,Quickest,cab2,medium,16.08
20.89,6,5,5.0,0,1,1,WaitAndSave,cab2,long,19.95
11.28,20,3,5.0,1,0,2,WaitAndSave,cab1,long,18.01
22.68,11,4,5.0,0,0,1,BlackSUV,cab1,long,54.1
1.34,17,4,5.0,1,0,3,Quickest,cab1,short,10.08
29.08,5,6,5.0,0,1,1,Minivan,cab1,long,50.37
23.77,7,5,5.0,1,1,2,BlackSUV,cab1,long,91.22
24.89,23,6,5.0,0,1,1,BlackSUV,cab2,long,58.75
15.01,16,5,5.0,0,1,1,Minivan,cab2,long,31.01
25.33,3,1,5.0,0,0,1,Minivan,cab2,long,46.27
24.82,10,6,5.0,1,1,3,Quickest,cab1,long,52.8
27.48,4,2,5.0,0,0,1,Economy,cab1,long,30.99
7.49,23,6,5.0,0,1,1,Quickest,cab1,medium,16.09
11.96,9,0,5.0,1,0,3,Economy,cab1,long,21.82
10.14,1,3,5.0,0,0,1,Quickest,cab2,long,19.1
20.82,23,4,5.0,0,0,1,Economy,cab1,long,24.8
20.6,22,4,5.0,0,0,1,WaitAndSave,cab2,long,18.82
0.5,11,2,5.0,0,0,1,Minivan,cab1,short,8.58
17.57,13,2,5.0,0,0,1,WaitAndSave,cab1,long,17.92
29.32,11,6,5.0,0,1,1,Minivan,cab2,long,52.52
5.86,9,0,5.0,1,0,2,BlackSUV,cab1,medium,34.01
2.8,4,1,5.0,0,0,1,WaitAndSave,cab1,short,6.37
6.91,18,5,5.0,1,1,3,Quickest,cab1,medium,25.32
8.85,5,3,5.0,0,0,1,BlackSUV,cab1,medium,26.72
21.54,19,0,5.0,1,0,2,Quickest,cab1,long,38.23
7.1,4,0,5.0,0,0,1,BlackSUV,cab2,medium,23.15
30.0,5,6,5.0,0,1,1,BlackSUV,cab2,long,69.8
24.05,20,6,5.0,1,1,2,BlackSUV,cab1,long,76.48
18.93,18,3,5.0,1,0,3,WaitAndSave,cab1,long,28.87
20.1,19,6,5.0,1,1,3,Quickest,cab1,long,49.35
22.08,13,5,5.0,0,1,1,WaitAndSave,cab1,long,20.72
28.34,0,2,5.0,0,0,1,WaitAndSave,cab1,long,25.53
24.55,13,2,5.0,0,0,1,BlackSUV,cab1,long,55.18
19.08,19,4,5.0,1,0,2,Quickest,cab1,long,38.25
19.62,21,4,5.0,0,0,1,WaitAndSave,cab1,long,18.63
29.59,23,5,5.0,0,1,1,Quickest,cab2,long,42.7
10.85,22,5,5.0,0,1,1,WaitAndSave,cab2,long,12.13
28.41,2,1,5.0,0,0,1,Minivan,cab2,long,50.93
24.22,22,0,5.0,0,0,1,BlackSUV,cab2,long,53.58
4.35,6,1,5.0,0,0,1,BlackSUV,cab2,medium,18.32
24.27,14,5,5.0,0,1,1,BlackSUV,cab2,long,54.7
28.94,13,6,5.0,0,1,1,Minivan,cab2,long,50.14
24.67,4,4,5.0,0,0,1,Economy,cab1,long,27.57
4.67,2,3,5.0,0,0,1,WaitAndSave,cab1,medium,7.5
9.93,1,0,5.0,0,0,1,BlackSUV,cab2,medium,28.19
10.6,17,2,5.0,1,0,3,Quickest,cab1,long,29.4
21.34,17,0,5.0,1,0,2,WaitAndSave,cab1,long,29.57
18.57,14,5,5.0,0,1,1,Minivan,cab2,long,35.47
5.52,18,4,5.0,1,0,2,BlackSUV,cab1,medium,34.7
6.16,9,6,5.0,1,1,2,WaitAndSave,cab1,medium,13.36
6.68,1,5,5.0,0,1,1,BlackSUV,cab1,medium,23.46
20.78,1,5,5.0,0,1,1,Economy,cab2,long,23.95
29.47,8,2,5.0,1,0,2,BlackSUV,cab1,long,97.49
2.83,15,5,5.0,0,1,1,BlackSUV,cab2,short,14.88
28.32,8,2,5.0,1,0,3,BlackSUV,cab2,long,111.03
22.77,0,4,5.0,0,0,1,BlackSUV,cab1,long,53.84
5.89,16,1,5.0,0,0,1,WaitAndSave,cab1,medium,8.47
27.91,18,2,5.0,1,0,3,Minivan,cab2,long,82.72
20.18,14,6,5.0,0,1,1,Quickest,cab2,long,30.7
22.37,0,6,5.0,0,1,1,BlackSUV,cab2,long,52.37
17.24,9,3,5.0,1,0,3,WaitAndSave,cab1,long,25.21
16.62,5,4,5.0,0,0,1,Minivan,cab1,long,31.89
10.76,5,0,5.0,0,0,1,WaitAndSave,cab1,long,12.68
11.74,7,0,5.0,1,0,3,BlackSUV,cab2,long,45.82
7.07,20,3,5.0,1,0,3,WaitAndSave,cab2,medium,10.88
9.93,1,0,5.0,0,0,1,Quickest,cab1,medium,19.45
20.16,20,2,5.0,1,0,3,Economy,cab2,long,39.18
27.99,23,3,5.0,0,0,1,Economy,cab2,long,31.96
21.8,19,3,5.0,1,0,3,Quickest,cab1,long,46.33
4.12,13,6,5.0,0,1,1,Economy,cab2,medium,8.82
12.36,0,3,5.0,0,0,1,WaitAndSave,cab2,long,13.05
3.88,3,0,5.0,0,0,1,WaitAndSave,cab2,medium,6.83
17.34,19,1,5.0,1,0,3,Minivan,cab2,long,57.73
7.18,9,1,5.0,1,0,2,Minivan,cab1,medium,30.81
5.98,16,1,5.0,0,0,1,WaitAndSave,cab2,medium,8.76
13.7,9,0,5.0,1,0,2,WaitAndSave,cab2,long,18.65
2.07,15,4,5.0,0,0,1,Economy,cab1,short,6.82
6.83,23,2,5.0,0,0,1,Economy,cab2,medium,11.16
13.13,23,6,5.0,0,1,1,BlackSUV,cab1,long,34.01
19.02,12,0,5.0,0,0,1,WaitAndSave,cab1,long,17.92
11.6,16,5,5.0,0,1,1,WaitAndSave,cab2,long,13.3
13.16,0,1,5.0,0,0,1,Minivan,cab2,long,29.1
26.5,4,4,5.0,0,0,1,Quickest,cab1,long,38.26
3.41,19,5,5.0,1,1,2,Quickest,cab2,medium,15.01
12.85,7,4,5.0,1,0,2,WaitAndSave,cab2,long,22.98
15.19,15,6,5.0,0,1,1,Minivan,cab1,long,32.17
11.52,14,3,5.0,0,0,1,Quickest,cab2,long,20.07
10.9,23,3,5.0,0,0,1,Minivan,cab2,long,24.95
5.15,3,5,5.0,0,1,1,Economy,cab1,medium,9.92
25.9,18,5,5.0,1,1,2,Quickest,cab2,long,65.0
13.93,8,4,5.0,1,0,3,WaitAndSave,cab1,long,18.96
17.56,10,5,5.0,1,1,2,Economy,cab1,long,33.85
14.99,0,1,5.0,0,0,1,BlackSUV,cab1,long,38.18
23.04,15,0,5.0,0,0,1,WaitAndSave,cab2,long,21.42
3.06,17,1,5.0,1,0,3,Economy,cab2,medium,10.58
29.83,17,4,5.0,1,0,2,Quickest,cab2,long,65.42
28.34,18,3,5.0,1,0,3,Quickest,cab1,long,62.12
2.12,9,6,5.0,1,1,2,Economy,cab2,short,11.53
24.09,12,1,5.0,0,0,1,Economy,cab1,long,28.48
3.1,0,2,5.0,0,0,1,Quickest,cab2,medium,10.69
9.78,20,3,5.0,1,0,3,BlackSUV,cab1,medium,48.3
16.13,8,6,5.0,1,1,3,Minivan,cab2,long,37.8
2.47,6,4,5.0,0,0,1,BlackSUV,cab2,short,15.18
10.48,9,6,5.0,1,1,3,Minivan,cab1,long,32.22
10.59,23,3,5.0,0,0,1,BlackSUV,cab1,long,29.08
17.95,19,2,5.0,1,0,2,Economy,cab1,long,26.64
24.98,11,5,5.0,0,1,1,Minivan,cab1,long,44.88
1.89,3,1,5.0,0,0,1,Minivan,cab1,short,10.43
18.71,13,1,5.0,0,0,1,Quickest,cab2,long,30.91
22.75,6,6,5.0,0,1,1,Quickest,cab1,long,33.65
12.14,20,2,5.0,1,0,2,BlackSUV,cab1,long,49.78
20.46,22,1,5.0,0,0,1,Economy,cab2,long,23.49
18.48,6,5,5.0,0,1,1,Minivan,cab1,long,36.23
24.54,7,2,5.0,1,0,3,Quickest,cab2,long,43.99
9.65,4,6,5.0,0,1,1,WaitAndSave,cab2,medium,11.19
11.71,5,4,5.0,0,0,1,Minivan,cab1,long,25.62
1.48,8,2,5.0,1,0,2,BlackSUV,cab2,short,20.47
14.38,20,4,5.0,1,0,3,Economy,cab1,long,27.74
1.7,18,3,5.0,1,0,2,BlackSUV,cab2,short,17.41
8.69,20,3,5.0,1,0,3,BlackSUV,cab1,medium,36.74
6.6,12,0,5.0,0,0,1,WaitAndSave,cab2,medium,9.04
25.4,21,1,5.0,0,0,1,Economy,cab1,long,29.24
26.77,15,1,5.0,0,0,1,Economy,cab1,long,30.7
16.5,13,4,5.0,0,0,1,Quickest,cab1,long,25.94
21.87,8,1,5.0,1,0,2,Economy,cab1,long,30.92
8.6,9,4,5.0,1,0,2,BlackSUV,cab1,medium,44.95
17.75,2,6,5.0,0,1,1,Minivan,cab1,long,35.35
15.12,11,4,5.0,0,0,1,Quickest,cab2,long,24.29
11.67,15,3,5.0,0,0,1,WaitAndSave,cab2,long,13.06
2.11,0,5,5.0,0,1,1,Quickest,cab1,short,9.27
23.95,9,6,5.0,1,1,2,Quickest,cab2,long,60.89
11.47,14,0,5.0,0,0,1,Economy,cab1,long,16.54
7.98,17,1,5.0,1,0,2,WaitAndSave,cab2,medium,14.92
1.89,8,1,5.0,1,0,3,Quickest,cab1,short,10.27
22.48,18,4,5.0,1,0,2,Minivan,cab2,long,72.33
23.26,14,2,5.0,0,0,1,Economy,cab1,long,27.14
19.96,23,4,5.0,0,0,1,BlackSUV,cab1,long,46.64
23.0,13,6,5.0,0,1,1,Minivan,cab2,long,41.11
14.63,18,4,5.0,1,0,2,WaitAndSave,cab1,long,25.18
